,VendorID,pickup_date,pickup_time,drop_date,drop_time,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,pickup_time_hour,drop_time_hour,pickup_location,drop_location
398,2,1/1/16,5:01,1/1/16,5:20,N,1,-73.98000336,40.68172836,-74.00408173,40.60089874,1,9.74,28.5,0.5,0.5,0.0,0.0,,0.3,29.8,2,1,5,5,Kings County,Brooklyn
399,1,1/1/16,21:00,1/1/16,21:04,N,1,-73.94460297,40.78757477,-73.93924713,40.79076767,1,0.6,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1,21,21,Manhattan,Manhattan
400,2,1/1/16,20:26,1/1/16,20:29,N,1,-73.91204834,40.7752037,-73.91506195,40.77931595,1,0.56,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,1,1,20,20,Queens,Queens
401,2,1/1/16,6:05,1/1/16,6:17,N,1,-73.95098114,40.81028748,-73.92517853,40.86153412,1,4.65,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2,1,6,6,Manhattan,Manhattan
402,2,1/1/16,18:37,1/1/16,18:43,N,1,-73.95953369,40.71622849,-73.93991089,40.72603989,1,1.29,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1,1,18,18,Brooklyn,Brooklyn
403,2,1/1/16,3:06,1/1/16,3:19,N,1,-73.90006256,40.8493309,-73.94958496,40.83110809,1,5.28,17.0,0.5,0.5,1.0,0.0,,0.3,19.3,1,1,3,3,Bronx,Manhattan
404,2,1/1/16,4:35,1/1/16,4:42,N,1,-73.83155823,40.71504593,-73.79691315,40.73113632,1,2.63,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,1,1,4,4,Queens,Queens
405,2,1/1/16,6:16,1/1/16,6:44,N,1,-73.93759155,40.69826889,-73.94837189,40.800586700000004,1,10.49,32.5,0.5,0.5,0.0,0.0,,0.3,33.8,1,1,6,6,Brooklyn,Manhattan
406,1,1/1/16,23:35,1/1/16,23:42,N,1,-73.95261383,40.7231636,-73.96574402,40.71283722,1,1.2,7.0,0.5,0.5,1.65,0.0,,0.3,9.95,1,1,23,23,Brooklyn,Brooklyn
407,2,1/1/16,22:27,1/1/16,22:30,N,1,-73.98769379,40.67147064,-73.9808197,40.66783142,1,0.5,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,22,22,Kings County,Brooklyn
408,1,1/1/16,20:40,1/1/16,20:45,N,1,-73.95255279999999,40.80835342,-73.9437561,40.82185745,2,1.1,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1,1,20,20,Upper Manhattan,Manhattan
409,2,1/1/16,10:25,1/1/16,10:28,N,1,-73.97275543,40.68562698,-73.96525574,40.68555832,1,0.63,4.5,0.0,0.5,1.32,0.0,,0.3,6.62,1,1,10,10,Brooklyn,Brooklyn
410,1,1/1/16,15:45,1/1/16,15:55,N,1,-73.88491058,40.75187302,-73.92237854,40.75293732,1,2.0,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1,15,15,Queens,Queens
411,1,1/1/16,2:10,1/1/16,2:14,N,1,-73.97537231,40.67467499,-73.96243286,40.67544937,1,1.0,5.0,0.5,0.5,1.25,0.0,,0.3,7.55,1,1,2,2,Brooklyn,Brooklyn
412,2,1/1/16,3:04,1/1/16,3:08,N,1,-73.92327118,40.76098633,-73.93022156,40.76669312,1,0.65,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,3,3,Queens,Queens
413,1,1/1/16,22:29,1/1/16,22:36,N,1,-73.9575882,40.71779633,-73.95459747,40.73226166,1,1.1,6.0,0.5,0.5,1.45,0.0,,0.3,8.75,1,1,22,22,Brooklyn,Brooklyn
414,2,1/1/16,1:40,1/1/16,1:58,N,1,-73.95417023,40.72994232,-73.98813629,40.71637344,1,4.1,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1,1,1,Brooklyn,Manhattan
415,2,1/1/16,0:14,1/1/16,0:21,N,1,-73.94339752,40.80675125,-73.96079254,40.8175621,1,1.31,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,0,0,Manhattan,Manhattan
416,2,1/1/16,5:02,1/1/16,5:05,N,1,-73.95498657,40.7205162,-73.94538879,40.72525787,1,0.62,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,5,5,Brooklyn,Brooklyn
417,2,1/1/16,18:12,1/1/16,18:34,N,1,-73.8819809,40.86836243,-73.94915771,40.81477356,1,6.02,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,1,1,18,18,Bronx,Manhattan
418,2,1/1/16,0:42,1/1/16,0:53,N,1,-73.94035339,40.75044632,-73.95040131,40.78646088,1,4.17,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1,1,0,0,Queens,Manhattan
419,2,1/1/16,4:20,1/1/16,4:27,N,1,-73.96363831,40.71035004,-73.95690155,40.73007965,5,1.77,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,4,4,Brooklyn,Brooklyn
420,2,1/1/16,21:14,1/1/16,21:21,N,1,-73.84654236,40.72284317,-73.85774994,40.72846222,3,1.21,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,21,21,Queens,Queens
421,1,1/1/16,4:15,1/1/16,4:28,N,1,-73.92928314,40.69351578,-73.94496155,40.72168732,1,2.3,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1,4,4,Brooklyn,Brooklyn
422,1,1/1/16,2:00,1/1/16,2:14,N,1,-73.99056244,40.70003128,-73.95907593,40.64500809,1,5.7,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1,2,2,Kings County,Brooklyn
423,2,1/1/16,18:29,1/1/16,18:35,N,1,-73.94914246,40.80171967,-73.93431854,40.79738617,1,0.93,6.0,0.0,0.5,2.0,0.0,,0.3,8.8,1,1,18,18,Manhattan,Manhattan
424,1,1/1/16,10:26,1/1/16,10:31,N,1,-73.94264221,40.83125687,-73.95276642,40.826099400000004,4,0.9,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,10,10,Manhattan,Manhattan
425,1,1/1/16,3:20,1/1/16,3:53,N,1,-73.91183472,40.70524216,-74.00830078,40.61594772,1,12.6,37.5,0.5,0.5,9.7,0.0,,0.3,48.5,1,1,3,3,Queens,Brooklyn
426,2,1/1/16,6:52,1/1/16,7:05,N,1,-73.93174744,40.707901,-73.99615479,40.72037888,5,3.81,14.0,0.0,0.5,2.96,0.0,,0.3,17.76,1,1,6,7,Brooklyn,Manhattan
427,2,1/1/16,3:44,1/1/16,4:07,N,1,-73.91130829,40.6997261,-73.8950882,40.74855042,1,6.5,22.0,0.5,0.5,5.82,0.0,,0.3,29.12,1,1,3,4,Brooklyn,Queens
428,2,1/1/16,23:22,1/1/16,23:26,N,1,-73.86743164,40.74233246,-73.87261963,40.74873734,1,0.81,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,23,23,Queens,Queens
429,2,1/1/16,1:25,1/1/16,1:31,N,1,-73.94281006,40.74703217,-73.97621918,40.74428177,1,2.51,9.0,0.5,0.5,3.17,5.54,,0.3,19.01,1,1,1,1,Queens,Manhattan
430,2,1/1/16,17:40,1/1/16,17:49,N,1,-73.98101807,40.69358826,-73.96989441,40.69328308,1,0.61,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1,17,17,Brooklyn,Brooklyn
431,2,1/1/16,1:45,1/1/16,1:53,N,1,-73.9486618,40.8237648,-73.93634033,40.83049011,6,1.64,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,1,1,Manhattan,Manhattan
432,2,1/1/16,5:47,1/1/16,5:53,N,1,-73.88885498,40.74727631,-73.88237,40.74927139,1,0.93,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,5,5,Queens,Queens
433,2,1/1/16,14:42,1/1/16,15:00,N,1,-73.95063019,40.68566513,-73.95804596,40.73332214,1,4.11,16.0,0.0,0.5,3.36,0.0,,0.3,20.16,1,1,14,15,Brooklyn,Brooklyn
434,2,1/1/16,5:03,1/1/16,5:11,N,1,-73.89732361,40.75424194,-73.87106323,40.75515747,1,1.47,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,5,5,Queens,Queens
435,2,1/1/16,5:45,1/1/16,5:55,N,1,-73.96652222,40.71125793,-73.94210815,40.70085144,1,1.96,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1,5,5,Brooklyn,Brooklyn
436,2,1/1/16,18:27,1/1/16,18:30,N,1,-73.93080902,40.67940521,-73.92220306,40.68062592,1,0.59,4.0,0.0,0.5,0.96,0.0,,0.3,5.76,1,1,18,18,Brooklyn,Brooklyn
437,2,1/1/16,3:06,1/1/16,3:32,N,1,-73.92551422,40.70288849,-73.98526764,40.72203445,1,4.31,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1,1,3,3,Brooklyn,Manhattan
438,2,1/1/16,12:09,1/1/16,12:27,N,1,-73.93849945,40.81715012,-73.86142731,40.87047577,1,8.54,25.0,0.0,0.5,0.0,0.0,,0.3,25.8,1,1,12,12,Manhattan,Bronx
439,2,1/1/16,3:54,1/1/16,4:04,N,1,-73.90956116,40.83860397,-73.90679169,40.82867432,1,1.39,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,3,4,Bronx,Bronx
440,2,1/1/16,10:18,1/1/16,10:30,N,1,-73.92544556,40.76180267,-73.95241547,40.77565002,1,4.02,14.0,0.0,0.5,3.7,0.0,,0.3,18.5,1,1,10,10,Queens,Manhattan
441,1,1/1/16,16:49,1/1/16,17:01,Y,1,-73.95255279999999,40.81065369,-73.97215271,40.7816658,2,2.4,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,2,1,16,17,Manhattan,Manhattan
442,2,1/1/16,0:59,1/1/16,1:08,N,1,-73.94373322,40.81122589,-73.95858002,40.81991196,1,1.46,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1,0,1,Manhattan,Manhattan
443,2,1/1/16,3:54,1/1/16,4:21,N,1,-73.9198761,40.69527054,-73.97731781,40.66653824,2,5.79,22.0,0.5,0.5,4.66,0.0,,0.3,27.96,1,1,3,4,Brooklyn,Brooklyn
444,2,1/1/16,15:54,1/1/16,16:05,N,1,-73.8440094,40.72109222,-73.85263062,40.74393463,1,1.8,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1,1,15,16,Queens,Queens
445,1,1/1/16,20:02,1/1/16,20:18,N,1,-73.8443985,40.72117233,-73.83480835,40.71395874,1,1.4,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1,20,20,Queens,Queens
446,2,1/1/16,0:19,1/1/16,0:28,N,1,-73.99183655,40.69988632,-73.96024323,40.6925354,1,2.19,9.0,0.5,0.5,2.58,0.0,,0.3,12.88,1,1,0,0,Brooklyn,Brooklyn
447,2,1/1/16,14:20,1/1/16,14:24,N,1,-73.95220184,40.81055069,-73.94007111,40.80555344,1,0.73,5.0,0.0,0.5,1.74,0.0,,0.3,7.54,1,1,14,14,Manhattan,Manhattan
448,1,1/1/16,21:42,1/1/16,21:52,N,1,-73.95282745,40.81093216,-73.98109436,40.77843475,1,3.0,10.5,0.5,0.5,2.95,0.0,,0.3,14.75,1,1,21,21,Manhattan,Manhattan
449,2,1/1/16,20:00,1/1/16,20:17,N,1,-73.97351074,40.68311691,-73.91466522,40.67769241,2,3.65,14.5,0.0,0.5,3.82,0.0,,0.3,19.12,1,1,20,20,Brooklyn,Brooklyn
450,2,1/1/16,1:17,1/1/16,1:36,N,1,-73.92858124,40.70465088,-73.98099518,40.68652725,1,5.11,19.0,0.5,0.5,4.06,0.0,,0.3,24.36,1,1,1,1,Kings County,Brooklyn
451,2,1/1/16,2:43,1/1/16,2:49,N,1,-73.95731354,40.66464233,-73.94428253,40.67670822,1,1.86,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1,2,2,Brooklyn,Crown Heights
452,2,1/1/16,2:39,1/1/16,2:49,N,1,-73.98760986,40.66776657,-73.97052002,40.68072128,1,1.48,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1,2,2,Brooklyn,Brooklyn
453,1,1/1/16,15:56,1/1/16,16:17,N,1,-73.95681,40.74795151,-73.99230194,40.68501282,1,6.7,22.0,0.0,0.5,4.55,0.0,,0.3,27.35,1,1,15,16,Queens,Brooklyn
454,1,1/1/16,11:57,1/1/16,12:06,N,1,-73.91940308,40.75849533,-73.93266296,40.769725799999996,1,1.6,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1,11,12,Queens,Queens
455,2,1/1/16,2:04,1/1/16,2:24,N,1,-73.98365021,40.66437531,-73.9961853,40.73222733,5,6.72,21.5,0.5,0.5,0.0,0.0,,0.3,22.8,2,1,2,2,Brooklyn,Manhattan
456,2,1/1/16,5:47,1/1/16,6:04,N,1,-73.90634155,40.69695663,-73.83857727,40.71717072,1,6.16,20.0,0.5,0.5,4.7,0.0,,0.3,26.0,1,1,5,6,New York,Queens
457,2,1/1/16,4:42,1/1/16,5:08,N,1,-73.84684753,40.72094345,-73.94333649,40.7531662,1,7.56,27.0,0.5,0.5,0.0,0.0,,0.3,28.3,1,1,4,5,Queens,Queens
458,2,1/1/16,18:03,1/1/16,18:30,N,4,-73.95663452,40.74483871,-73.61562347,40.78487778,1,20.04,69.0,0.0,0.5,10.0,0.0,,0.3,79.8,1,1,18,18,Queens,North Hempstead
459,2,1/1/16,20:00,1/2/16,0:00,N,1,-73.8741684,40.73509979,-73.81703949,40.70669174,1,4.12,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1,20,0,Queens,Queens
460,2,1/1/16,20:36,1/1/16,20:54,N,1,-74.00156403,40.65698624,-73.99797821,40.73448944,1,6.83,21.0,0.5,0.5,4.46,0.0,,0.3,26.76,1,1,20,20,Brooklyn,Manhattan
461,2,1/1/16,4:45,1/1/16,4:46,N,1,-73.94647217,40.81668854,-73.9487915,40.81342697,6,0.15,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2,1,4,4,Manhattan,Manhattan
462,2,1/1/16,5:53,1/1/16,6:09,N,1,-74.02044678,40.64912033,-74.0090332,40.71086121,1,7.89,24.0,0.5,0.5,5.06,0.0,,0.3,30.36,1,1,5,6,Brooklyn,Manhattan
463,2,1/1/16,22:00,1/1/16,22:04,N,1,-73.94216919,40.75416946,-73.93146515,40.76535034,1,0.95,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1,22,22,Queens,Queens
464,2,1/1/16,0:24,1/1/16,0:31,N,1,-73.9108429,40.77626801,-73.92388916,40.76125336,1,1.82,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,0,0,Queens,Queens
465,1,1/1/16,2:06,1/1/16,2:13,N,1,-73.88464355,40.86679077,-73.9005127,40.86356735,1,1.1,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,2,2,Bronx,Bronx
466,2,1/1/16,5:08,1/1/16,5:39,N,1,-73.81069946,40.70542145,-73.89096069,40.73955154,1,4.97,24.0,0.5,0.5,0.0,0.0,,0.3,25.3,2,1,5,5,Queens,Queens
467,2,1/1/16,18:02,1/1/16,18:21,N,1,-73.94316864,40.64364243,-73.93777466,40.68997955,1,4.18,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2,1,18,18,Brooklyn,Brooklyn
468,2,1/1/16,0:36,1/1/16,0:56,N,1,-73.92086029,40.82628632,-73.96643066,40.80425644,1,3.7,16.5,0.5,0.5,3.56,0.0,,0.3,21.36,1,1,0,0,Bronx,Manhattan
469,2,1/1/16,16:13,1/1/16,16:23,N,1,-73.91890717,40.74299622,-73.89797211,40.75797272,1,1.94,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1,16,16,Queens,Queens
470,1,1/1/16,20:33,1/1/16,20:52,N,1,-73.95017242,40.67327499,-73.92271423,40.63560486,1,4.1,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2,1,20,20,Brooklyn,Brooklyn
471,1,1/1/16,1:26,1/1/16,1:31,N,1,-73.94468689,40.72560120000001,-73.95494079999999,40.73431396,2,1.1,6.0,0.5,0.5,2.15,0.0,,0.3,9.45,1,1,1,1,Brooklyn,Brooklyn
472,2,1/1/16,16:51,1/1/16,17:29,N,1,-73.89108276,40.74686813,-73.98383331,40.76818848,1,7.09,29.5,0.0,0.5,0.0,0.0,,0.3,30.3,2,1,16,17,Queens,New York
473,1,1/1/16,22:33,1/1/16,22:55,N,1,-73.90484619,40.74137115,-73.90651703,40.71958923,1,4.4,17.5,0.5,0.5,3.75,0.0,,0.3,22.55,1,1,22,22,Queens,Queens
474,2,1/1/16,4:10,1/1/16,4:20,N,1,-73.90330505,40.7456665,-73.91471863,40.76834869,5,3.24,12.0,0.5,0.5,3.99,0.0,,0.3,17.29,1,1,4,4,Queens,Queens
475,1,1/1/16,5:03,1/1/16,5:12,N,1,-74.00447845,40.6812706,-73.98193359,40.68022156,1,2.0,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1,5,5,Brooklyn,Brooklyn
476,2,1/1/16,15:00,1/1/16,15:48,N,1,-73.94023132,40.80563354,-73.95240021,40.82366943,1,1.89,28.5,0.0,0.5,0.0,0.0,,0.3,29.3,2,1,15,15,Manhattan,Manhattan
477,1,1/1/16,21:06,1/1/16,21:10,N,1,-73.95589447,40.71745682,-73.95739746,40.71068192,1,0.7,4.5,0.5,0.5,1.15,0.0,,0.3,6.95,1,1,21,21,Brooklyn,Brooklyn
478,2,1/1/16,6:01,1/1/16,6:12,N,1,-73.95219421,40.71701813,-73.9256897,40.70012283,1,2.2,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1,6,6,Brooklyn,Brooklyn
479,2,1/1/16,23:09,1/1/16,23:14,N,1,-73.96386719,40.80304337,-73.97637939,40.78569794,1,1.68,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1,23,23,Manhattan,Manhattan
480,1,1/1/16,3:33,1/1/16,3:36,N,1,-73.91889954,40.76584625,-73.92478179999999,40.75864792,1,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,3,3,Queens,Queens
481,2,1/1/16,4:33,1/1/16,4:38,N,1,-73.91734314,40.7426033,-73.90306854,40.74249268,1,0.99,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,4,4,Queens,Queens
482,2,1/1/16,15:39,1/2/16,15:21,N,1,-73.88310242,40.74775696,-73.89585114,40.74649048,1,0.68,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1,1,15,15,Queens,Queens
483,2,1/1/16,0:15,1/1/16,0:24,N,2,-73.92566681,40.74377441,-73.9020462,40.7486763,1,1.55,52.0,0.0,0.5,0.0,0.0,,0.3,52.8,2,1,0,0,Queens,Queens
484,2,1/1/16,1:06,1/1/16,1:17,N,1,-73.95308685,40.80712891,-73.95272827,40.80308151,1,0.44,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,1,1,Manhattan,Manhattan
485,2,1/1/16,3:16,1/1/16,3:36,N,1,-73.86457825,40.73067856,-73.90940857,40.69028091,1,7.63,24.5,0.5,0.5,6.45,0.0,,0.3,32.25,1,1,3,3,Queens,Brooklyn
486,1,1/1/16,0:20,1/1/16,0:24,N,1,-73.93898773,40.82665634,-73.94837952,40.81411743,1,1.0,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,0,0,Manhattan,Manhattan
487,2,1/1/16,23:59,1/2/16,0:06,N,1,-73.87876892,40.76347351,-73.88993073,40.74935913,2,1.79,7.5,0.5,0.5,2.0,0.0,,0.3,10.8,1,1,23,0,Queens,Queens
488,2,1/1/16,2:30,1/1/16,2:38,N,1,-73.95623016,40.70795441,-73.94529724,40.70094299,1,1.16,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,2,2,Brooklyn,Brooklyn
489,1,1/1/16,11:00,1/1/16,11:03,N,1,-73.9562912,40.8131752,-73.95095062,40.81008911,1,0.4,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1,11,11,Manhattan,Manhattan
490,2,1/1/16,15:45,1/1/16,16:09,N,1,-73.92563629,40.76202774,-73.89681244,40.70622253,1,5.64,21.5,0.0,0.5,4.46,0.0,,0.3,26.76,1,1,15,16,Queens,Queens
491,2,1/1/16,14:44,1/1/16,14:48,N,1,-73.95399475,40.78750229,-73.94104767,40.80690765,1,1.56,6.0,0.0,0.5,1.0,0.0,,0.3,7.8,1,1,14,14,Manhattan,Manhattan
492,2,1/1/16,2:05,1/1/16,2:29,N,1,-73.96144867,40.69827652,-73.94496155,40.78341675,1,10.36,30.5,0.5,0.5,6.36,0.0,,0.3,38.16,1,1,2,2,Brooklyn,Manhattan
493,2,1/1/16,2:40,1/1/16,3:03,N,1,-73.86381531,40.7469635,-73.84906006,40.79082108,1,7.29,24.5,0.5,0.5,0.0,0.0,,0.3,25.8,2,1,2,3,Queens,Queens
494,2,1/1/16,5:20,1/1/16,5:39,N,1,-73.96191406,40.66238403,-73.90553284,40.69399643,2,5.63,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1,5,5,Brooklyn,Queens
495,2,1/1/16,17:01,1/1/16,17:08,N,1,-73.95638275,40.73574066,-73.93782806,40.73435974,1,1.58,7.0,0.0,0.5,2.0,0.0,,0.3,9.8,1,1,17,17,Brooklyn,Queens
496,2,1/1/16,2:32,1/1/16,2:49,N,1,-73.96203613,40.71582794,-73.92771149,40.69776917,1,2.8,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,2,2,Brooklyn,Brooklyn
497,1,1/1/16,2:50,1/1/16,3:16,N,1,-73.96806335,40.68001938,-73.94873047,40.77384567,1,9.6,30.5,0.5,0.5,6.35,0.0,,0.3,38.15,1,1,2,3,Brooklyn,Manhattan
498,1,1/1/16,0:51,1/1/16,0:59,N,1,-73.91423798,40.76491547,-73.91301727,40.748779299999995,1,1.3,7.5,0.5,0.5,1.75,0.0,,0.3,10.55,1,1,0,0,Queens,Queens
499,2,1/1/16,0:51,1/1/16,1:02,N,1,-73.94449615,40.80921936,-73.97219086,40.79480362,1,2.28,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,0,1,Manhattan,Manhattan
