,Unnamed: 0,VendorID,pickup_date,pickup_time,drop_date,drop_time,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,pickup_time_hour,drop_time_hour,pickup_location
501,43045,2,1/1/16,14:33,1/1/16,14:57,N,1,-73.91618347,40.76108551,-73.97724152,40.67222214,2,10.89,32.5,0.0,0.5,6.66,0.0,,0.3,39.96,1,1.0,14,14,Queens
502,33255,2,1/1/16,6:06,1/1/16,6:21,N,1,-73.94902039,40.82857132,-73.98371887,40.75953674,1,6.15,20.0,0.0,0.5,0.0,0.0,,0.3,20.8,2,1.0,6,6,Manhattan
503,60439,2,1/1/16,22:22,1/1/16,22:32,N,1,-73.97924805,40.6934433,-73.94763184,40.68656158,1,2.43,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0,22,22,Brooklyn
504,13067,1,1/1/16,1:08,1/1/16,1:19,N,1,-73.91212463,40.77497482,-73.92276001,40.76657867,1,0.9,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0,1,1,Queens
505,50963,2,1/1/16,18:33,1/1/16,18:41,N,1,-73.91640472,40.75771713,-73.91529083,40.74110031,1,1.86,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0,18,18,Queens
506,28221,2,1/1/16,4:40,1/1/16,4:58,N,1,-73.9067688,40.77344513,-73.90054321,40.70851517,1,5.9,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,2,1.0,4,4,Queens
507,45328,1,1/1/16,15:54,1/1/16,15:57,N,1,-73.94517517,40.80867386,-73.94257355,40.81661224,2,0.7,5.0,0.0,0.5,1.45,0.0,,0.3,7.25,1,1.0,15,15,Manhattan
508,14362,2,1/1/16,2:05,1/1/16,2:26,N,1,-73.96463013,40.68458939,-74.00964355,40.64948654,1,5.14,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1.0,2,2,Brooklyn
509,36164,1,1/1/16,7:03,1/1/16,7:08,N,1,-73.87338257,40.75686646,-73.87969971,40.74663162,1,1.0,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0,7,7,Queens
510,40569,1,1/1/16,12:56,1/1/16,13:12,N,1,-73.89894867,40.7461319,-73.83032990000002,40.75946808,1,3.8,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1.0,12,13,Queens
511,44355,2,1/1/16,15:30,1/1/16,15:35,N,1,-73.91355896,40.76541519,-73.90093231,40.77272797,1,1.15,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0,15,15,Queens
512,13615,2,1/1/16,2:04,1/1/16,2:14,N,1,-73.93990326,40.70795441,-73.95623016,40.72066116,1,1.57,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1.0,2,2,Brooklyn
513,49428,2,1/1/16,17:56,1/2/16,0:00,N,1,-73.95919037,40.65237045,-73.90517426,40.65922546,1,3.38,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1.0,17,0,Brooklyn
514,17787,2,1/1/16,2:52,1/1/16,3:08,N,1,-73.96498108,40.71474075,-73.95700836,40.67037582,1,3.34,13.0,0.5,0.5,2.0,0.0,,0.3,16.3,1,1.0,2,3,Brooklyn
515,53141,2,1/1/16,19:25,1/1/16,19:31,N,1,-73.94623566,40.80696869,-73.94256592,40.82314682,5,1.5,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1,1.0,19,19,Manhattan
516,212,2,1/1/16,0:32,1/1/16,0:40,N,1,-73.97542572,40.67456055,-73.99774933,40.6786232,1,1.49,7.5,0.5,0.5,2.0,0.0,,0.3,10.8,1,1.0,0,0,Brooklyn
517,7568,2,1/1/16,1:05,1/1/16,1:23,N,1,-73.95915222,40.64362717,-73.92446136,40.65254593,1,2.79,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0,1,1,Brooklyn
518,2696,2,1/1/16,0:41,1/1/16,1:12,N,1,-73.95921326,40.80919266,-73.98262024,40.72343063,1,9.46,31.5,0.5,0.5,6.56,0.0,,0.3,39.36,1,1.0,0,1,Manhattan
519,29336,1,1/1/16,4:37,1/1/16,4:39,N,1,-73.91975403,40.77809525,-73.92655182,40.77252960000001,1,0.6,4.0,0.5,0.5,1.05,0.0,,0.3,6.35,1,1.0,4,4,Queens
520,52030,1,1/1/16,18:51,1/1/16,19:07,N,1,-73.95300293,40.80774689,-73.98841095,40.77654648,2,3.4,14.0,0.0,0.5,3.7,0.0,,0.3,18.5,1,1.0,18,19,Manhattan
521,19299,1,1/1/16,2:14,1/1/16,2:34,N,1,-73.95037842,40.70677567,-73.97199249,40.67475128,1,5.0,19.0,0.5,0.5,4.05,0.0,,0.3,24.35,1,1.0,2,2,Brooklyn
522,24224,1,1/1/16,3:54,1/1/16,4:14,N,1,-73.95788574,40.73195267,-73.95495605,40.66986084,1,5.3,18.5,0.5,0.5,3.95,0.0,,0.3,23.75,1,1.0,3,4,Brooklyn
523,12229,1,1/1/16,1:44,1/1/16,2:26,N,1,-73.96067047,40.71964645,-73.97290802,40.74358749,1,5.0,26.5,0.5,0.5,0.0,0.0,,0.3,27.8,1,1.0,1,2,Brooklyn
524,39309,2,1/1/16,11:38,1/1/16,11:58,N,1,-73.96439362,40.69585419,-73.95898438,40.76312637,5,8.37,26.0,0.0,0.5,0.0,0.0,,0.3,26.8,2,1.0,11,11,New York
525,13654,2,1/1/16,2:08,1/1/16,2:15,N,1,-73.97213745,40.68111038,-73.94877625,40.67840195,1,1.36,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0,2,2,Brooklyn
526,28371,2,1/1/16,4:52,1/1/16,5:02,N,1,-73.91040039,40.7654686,-73.88341522,40.74983215,1,2.26,10.0,0.5,0.5,2.0,0.0,,0.3,13.3,1,1.0,4,5,Queens
527,63365,2,1/1/16,23:35,1/1/16,23:54,N,1,-73.94083405,40.82441711,-73.99878693,40.75139236,1,7.32,23.0,0.5,0.5,0.0,0.0,,0.3,24.3,2,1.0,23,23,Manhattan
528,44871,2,1/1/16,15:47,1/1/16,15:55,N,1,-73.84421539,40.72137070000001,-73.83237457,40.73084259,1,1.48,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0,15,15,Queens
529,54477,1,1/1/16,19:59,1/1/16,20:11,N,1,-73.87740326,40.74617767,-73.90812683,40.73595047,1,2.6,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0,19,20,Queens
530,49734,1,1/1/16,17:30,1/1/16,17:38,N,5,-73.88877106,40.84245682,-73.90563965,40.84603882,2,1.4,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,2,2.0,17,17,Bronx
531,12833,1,1/1/16,1:18,1/1/16,1:40,N,1,-73.90263367,40.77705765,-73.90307617,40.74568939,1,4.0,18.0,0.5,0.5,0.0,0.0,,0.3,19.3,2,1.0,1,1,Queens
532,48207,2,1/1/16,17:21,1/1/16,17:30,N,1,-73.80760956,40.70032501,-73.79600525,40.66776657,1,2.85,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1,1.0,17,17,Queens
533,24798,1,1/1/16,3:24,1/1/16,3:34,N,1,-73.98745728,40.69134521,-74.00491333,40.67388916,1,1.9,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0,3,3,Brooklyn
534,8697,2,1/1/16,1:00,1/1/16,1:38,N,1,-73.92556763,40.69155121,-73.97358704,40.73836136,1,5.88,26.5,0.5,0.5,1.0,0.0,,0.3,28.8,1,1.0,1,1,Brooklyn
535,14880,2,1/1/16,2:21,1/1/16,2:33,N,1,-73.91043854,40.75497055,-73.9442215,40.7549057,1,2.24,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1,1.0,2,2,Queens
536,20168,2,1/1/16,3:07,1/1/16,3:18,N,1,-73.94545746,40.74598694,-73.92209625,40.76464844,2,2.3,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0,3,3,Queens
537,4970,2,1/1/16,0:29,1/1/16,0:38,N,1,-73.91413879,40.85185623,-73.93631744,40.84069061,1,1.71,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0,0,0,Bronx
538,14276,2,1/1/16,2:17,1/1/16,2:25,N,1,-73.95597076,40.80612183,-73.9500885,40.79801559,5,1.24,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0,2,2,Manhattan
539,11700,2,1/1/16,1:58,1/1/16,2:20,N,1,-73.88189697,40.75598907,-73.88383484,40.75586319,1,4.38,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1.0,1,2,Queens
540,5581,1,1/1/16,0:39,1/1/16,1:10,N,1,-73.95437622,40.79972458,-73.99335479999998,40.73612595,1,6.0,23.5,0.5,0.5,4.95,0.0,,0.3,29.75,1,1.0,0,1,Manhattan
541,2258,2,1/1/16,0:58,1/1/16,1:05,N,1,-73.98099518,40.66756058,-73.97369385,40.65607834,1,1.22,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0,0,1,Brooklyn
542,1158,2,1/1/16,0:49,1/1/16,0:52,N,1,-73.87687683,40.74847412,-73.88470459,40.74769211,1,0.36,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0,0,0,Queens
543,12576,1,1/1/16,1:29,1/1/16,1:36,N,1,-73.99585724,40.69056320000001,-73.98318481,40.69499588,1,1.1,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0,1,1,Brooklyn
544,25860,2,1/1/16,4:07,1/1/16,4:19,N,1,-73.89670563,40.74627686,-73.86102295,40.74766159,6,2.29,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0,4,4,Queens
545,46710,2,1/1/16,16:37,1/1/16,16:51,N,1,-73.93937683,40.80509949,-73.9756012,40.77622604,1,3.52,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2,1.0,16,16,Manhattan
546,46276,2,1/1/16,16:13,1/1/16,16:32,N,1,-73.95855713,40.68676758,-73.99706268,40.74151611,1,5.9,19.5,0.0,0.5,2.0,0.0,,0.3,22.3,1,1.0,16,16,Brooklyn
547,27638,2,1/1/16,4:36,1/1/16,4:48,N,1,-73.93147278,40.70371628,-73.89429474,40.70306778,1,2.51,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0,4,4,Brooklyn
548,55173,2,1/1/16,20:04,1/1/16,20:15,N,1,-73.98680878,40.7023468,-73.95722961,40.72234726,2,3.67,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0,20,20,Brooklyn
549,60127,2,1/1/16,22:09,1/1/16,22:22,N,1,-73.94462585,40.83466339,-73.96530151,40.80387115,1,2.51,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0,22,22,Manhattan
550,35402,2,1/1/16,7:36,1/1/16,7:39,N,1,-73.91059875,40.74468231,-73.91333008,40.74602127,1,0.29,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2,1.0,7,7,Queens
551,39988,2,1/1/16,12:16,1/1/16,12:29,N,1,-73.95307159,40.80752182,-73.95549774,40.77254105,1,3.21,13.0,0.0,0.5,5.0,0.0,,0.3,18.8,1,1.0,12,12,Manhattan
552,19668,2,1/1/16,3:00,1/1/16,3:05,N,1,-73.90976715,40.66725922,-73.91994476,40.67525864,1,1.13,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0,3,3,Brooklyn
553,31123,2,1/1/16,5:30,1/1/16,5:37,N,1,-73.88742828,40.74726105,-73.90013885,40.74127579,1,1.07,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0,5,5,Queens
554,27855,2,1/1/16,4:44,1/1/16,4:52,N,1,-73.88874054,40.74706268,-73.87872314,40.7553215,6,0.0,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0,4,4,Queens
555,14587,2,1/1/16,2:11,1/1/16,2:28,N,1,-73.91347504,40.8196106,-73.90029907,40.85656357,1,3.49,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0,2,2,Bronx
556,20597,2,1/1/16,3:03,1/1/16,3:23,N,1,-73.8871994,40.74728775,-73.85525513,40.74322891,1,2.94,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0,3,3,Queens
557,21677,2,1/1/16,3:21,1/1/16,3:40,N,1,-73.95705414,40.72209167,-73.89221954,40.73854828,1,5.01,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1.0,3,3,Brooklyn
558,26618,2,1/1/16,4:15,1/1/16,4:32,N,1,-73.93509674,40.84988022,-73.89830017,40.85368347,1,2.75,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0,4,4,Manhattan
559,41369,2,1/1/16,13:36,1/1/16,13:45,N,1,-73.92333984,40.75497055,-73.94998169,40.74697495,1,1.66,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0,13,13,Queens
560,2793,2,1/1/16,0:54,1/1/16,1:15,N,1,-73.949646,40.80203247,-73.89678955,40.85428238,1,5.69,20.5,0.5,0.5,0.0,0.0,,0.3,21.8,2,1.0,0,1,Manhattan
561,62647,2,1/1/16,23:02,1/1/16,23:27,N,1,-73.95789337,40.72172928,-73.97485352,40.75563049,1,5.81,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,2,1.0,23,23,Brooklyn
562,42243,2,1/1/16,14:00,1/1/16,14:17,N,1,-73.9981308,40.68984222,-73.95095825,40.66498947,1,3.61,15.0,0.0,0.5,3.16,0.0,,0.3,18.96,1,1.0,14,14,Brooklyn
563,51286,2,1/1/16,18:43,1/1/16,18:50,N,1,-73.91890717,40.75905609,-73.89730072,40.75873947,1,1.34,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0,18,18,Queens
564,53294,2,1/1/16,19:23,1/1/16,19:36,N,1,-73.92549133,40.7617569,-73.92130279999998,40.73968887,1,2.02,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1,1.0,19,19,Queens
565,24687,1,1/1/16,3:31,1/1/16,3:35,N,1,-73.87958527,40.75030136,-73.88597107,40.74860764,1,0.4,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0,3,3,Queens
566,44359,2,1/1/16,15:29,1/1/16,15:36,N,1,-73.939888,40.80549622,-73.95198822,40.80918121,1,0.91,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0,15,15,Manhattan
567,38694,1,1/1/16,10:10,1/1/16,10:17,N,1,-73.90333557,40.74583817,-73.88652039,40.76914215,1,2.6,9.5,0.0,0.5,3.05,0.0,,0.3,13.35,1,1.0,10,10,Queens
568,45520,1,1/1/16,15:27,1/1/16,15:49,N,1,-73.99132538,40.70120239,-73.98333740000002,40.74985123,1,6.4,22.5,0.0,0.5,1.0,0.0,,0.3,24.3,1,1.0,15,15,Kings County
569,8192,2,1/1/16,1:21,1/1/16,1:32,N,1,-73.96851349,40.70906448,-74.00447845,40.68135071,1,4.56,15.0,0.5,0.5,3.26,0.0,,0.3,19.56,1,1.0,1,1,Brooklyn
570,38601,1,1/1/16,10:37,1/1/16,10:53,N,1,-73.86266327,40.7498436,-73.9575882,40.74515533,1,6.9,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,2,1.0,10,10,Queens
571,3651,2,1/1/16,0:10,1/1/16,0:21,N,1,-73.94857025,40.71783447,-73.95845032,40.68180466,1,3.04,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1,1.0,0,0,Brooklyn
572,7270,2,1/1/16,1:12,1/1/16,1:21,N,1,-73.98699951,40.67892838,-73.98726654,40.69229889,1,1.41,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1.0,1,1,Brooklyn
573,26291,2,1/1/16,4:26,1/1/16,4:27,N,1,-73.94645691,40.78416061,-73.92917633,40.79650497,1,0.99,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0,4,4,Manhattan
574,23834,2,1/1/16,3:35,1/1/16,4:12,N,3,-73.96286774,40.71724701,-74.17737579,40.6950798,2,16.13,65.0,0.5,0.0,0.0,10.5,,0.3,76.3,2,1.0,3,4,Brooklyn
575,54081,2,1/1/16,19:54,1/1/16,19:59,N,1,-73.93682861,40.8022995,-73.94941711,40.81138992,1,1.06,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0,19,19,Manhattan
576,24671,1,1/1/16,3:31,1/1/16,3:39,N,1,-73.91867828,40.76563263,-73.91209412,40.77378464,1,0.8,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,4,1.0,3,3,Queens
577,21991,2,1/1/16,3:27,1/1/16,3:41,N,1,-73.95294189,40.81803131,-73.94263458,40.79428864,1,2.7,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0,3,3,Manhattan
578,36602,2,1/1/16,8:45,1/1/16,8:47,N,1,-73.94108582,40.81396484,-73.94521332,40.80830765,1,0.45,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1,1.0,8,8,Manhattan
579,57884,2,1/1/16,21:11,1/1/16,21:25,N,1,-73.91093445,40.77591324,-73.90444946,40.74471664,1,3.73,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0,21,21,Queens
580,1822,2,1/1/16,0:53,1/1/16,0:59,N,1,-73.97144318,40.64799881,-73.95965576,40.63631821,1,1.6,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1.0,0,0,Kings County
581,32642,1,1/1/16,5:27,1/1/16,5:32,N,1,-73.94985962,40.80195618,-73.96609497,40.80413055,1,1.1,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0,5,5,Manhattan
582,3179,2,1/1/16,0:04,1/1/16,0:07,N,1,-73.87715149,40.73763657,-73.87833405,40.74243927,1,0.54,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0,0,0,Queens County
583,41440,2,1/1/16,13:41,1/1/16,13:51,N,1,-73.90543365,40.83200455,-73.93297577,40.80366135,1,2.67,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2,1.0,13,13,Bronx
584,35251,2,1/1/16,7:01,1/1/16,7:29,N,1,-73.86900329999997,40.74840546,-73.95046997,40.7754097,1,7.29,26.5,0.0,0.5,0.0,0.0,,0.3,27.3,2,1.0,7,7,Queens
585,27025,2,1/1/16,4:28,1/1/16,4:38,N,1,-73.98674774,40.69765472,-73.99660492,40.68026352,1,1.54,9.0,0.5,0.5,3.09,0.0,,0.3,13.39,1,1.0,4,4,Brooklyn
586,59089,2,1/1/16,21:58,1/1/16,22:04,N,1,-73.98915863,40.69325256,-73.98883057,40.68916321,1,0.98,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0,21,22,Brooklyn
587,46756,2,1/1/16,16:41,1/1/16,16:52,N,1,-73.94786072,40.81467056,-73.91545868,40.84740829,3,3.74,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2,1.0,16,16,Manhattan
588,7872,2,1/1/16,1:23,1/1/16,1:28,N,1,-73.90404509999998,40.75379944,-73.88495636,40.7555809,1,1.03,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0,1,1,Queens
589,12447,1,1/1/16,1:35,1/1/16,1:50,N,1,-73.90011597,40.67723083,-73.94245911,40.69466782,1,3.4,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,1,1.0,1,1,Brooklyn
590,50031,2,1/1/16,18:01,1/1/16,18:07,N,1,-73.93840027,40.82288742,-73.93927765,40.81522369,1,0.8,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0,18,18,Manhattan
591,11440,2,1/1/16,1:52,1/1/16,2:13,N,1,-73.88855743,40.75227356,-73.96092987,40.68135834,1,7.56,24.5,0.5,0.5,5.16,0.0,,0.3,30.96,1,1.0,1,2,Queens
592,54210,2,1/1/16,19:50,1/1/16,20:02,N,1,-73.97639465,40.68257523,-73.92098236,40.66901398,1,3.34,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2,1.0,19,20,Brooklyn
593,5898,1,1/1/16,0:25,1/1/16,0:30,N,1,-73.98184204,40.67448044,-73.99250031,40.66220856,1,1.0,6.0,0.5,0.5,2.15,0.0,,0.3,9.45,1,1.0,0,0,Brooklyn
594,15149,2,1/1/16,2:18,1/1/16,2:35,N,1,-73.92843628,40.75817871,-73.83119965,40.75435638,1,6.7,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,2,1.0,2,2,Queens
595,25435,2,1/1/16,4:00,1/1/16,4:10,N,1,-73.91796112,40.77041626,-73.92137146,40.74526596,1,2.26,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0,4,4,Queens
596,17740,2,1/1/16,2:57,1/1/16,3:07,N,1,-73.88858795,40.74707413,-73.90930939,40.74504089,5,1.16,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0,2,3,Queens
597,8572,2,1/1/16,1:06,1/1/16,1:37,N,1,-73.96273041,40.67277145,-73.94985962,40.7796402,1,11.82,35.5,0.5,0.5,6.0,0.0,,0.3,42.8,1,1.0,1,1,Kings County
598,4745,2,1/1/16,0:28,1/1/16,0:35,N,1,-73.8764267,40.76805878,-73.86945343,40.7492981,1,1.36,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0,0,0,Queens
